# stage=stage2 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage2,small,fp32,194,12671334
stage2,small,fp32,195,12669492
stage2,small,fp32,196,12668519
stage2,small,fp32,197,12665938
stage2,small,fp32,198,12671285
stage2,small,fp32,199,12666863
stage2,small,fp32,200,12669998
stage2,small,fp32,201,12673264
stage2,small,fp32,202,12673533
stage2,small,fp32,203,12672683
stage2,small,fp32,204,12672716
stage2,small,fp32,205,12674954
stage2,small,fp32,206,12672199
stage2,small,fp32,207,12675366
stage2,small,fp32,208,12672818
stage2,small,fp32,209,12673557
stage2,small,fp32,210,12673298
stage2,small,fp32,211,12671740
stage2,small,fp32,212,12673398
stage2,small,fp32,213,12674618
stage2,small,fp32,214,12671084
stage2,small,fp32,215,12670356
stage2,small,fp32,216,12673221
stage2,small,fp32,217,12672589
stage2,small,fp32,218,12672849
stage2,small,fp32,219,12672838
stage2,small,fp32,220,12671133
stage2,small,fp32,221,12670525
stage2,small,fp32,222,12669947
stage2,small,fp32,223,12668312
stage2,small,fp32,224,12669864
stage2,small,fp32,225,12672882
stage2,small,fp32,226,12671606
stage2,small,fp32,227,12665981
stage2,small,fp32,228,12673782
stage2,small,fp32,229,12671792
stage2,small,fp32,230,12671149
stage2,small,fp32,231,12670460
stage2,small,fp32,232,12671402
stage2,small,fp32,233,12667129
stage2,small,fp32,234,12671902
stage2,small,fp32,235,12670640
stage2,small,fp32,236,12669584
stage2,small,fp32,237,12672168
stage2,small,fp32,238,12675667
stage2,small,fp32,239,12671288
stage2,small,fp32,240,12673027
stage2,small,fp32,241,12679883
stage2,small,fp32,242,12674616
stage2,small,fp32,243,12673288
stage2,small,fp32,244,12672302
stage2,small,fp32,245,12675770
stage2,small,fp32,246,12675856
stage2,small,fp32,247,12673544
stage2,small,fp32,248,12678512
stage2,small,fp32,249,12677473
stage2,small,fp32,250,12674359
stage2,small,fp32,251,12682276
stage2,small,fp32,252,12675359
stage2,small,fp32,253,12672962
stage2,small,fp32,254,12674394
stage2,small,fp32,255,12672705
stage2,small,fp32,256,12672360
stage2,small,fp32,257,12669010
stage2,small,fp32,258,12668780
stage2,small,fp32,259,12672199
stage2,small,fp32,260,12665679
stage2,small,fp32,261,12674257
stage2,small,fp32,262,12671142
stage2,small,fp32,263,12668454
stage2,small,fp32,264,12668130
stage2,small,fp32,265,12669471
stage2,small,fp32,266,12670900
stage2,small,fp32,267,12673128
stage2,small,fp32,268,12671038
stage2,small,fp32,269,12671857
stage2,small,fp32,270,12671967
stage2,small,fp32,271,12671112
stage2,small,fp32,272,12671848
stage2,small,fp32,273,12671609
stage2,small,fp32,274,12671125
stage2,small,fp32,275,12672047
stage2,small,fp32,276,12672954
stage2,small,fp32,277,12667662
stage2,small,fp32,278,12670206
stage2,small,fp32,279,12672359
stage2,small,fp32,280,12671059
stage2,small,fp32,281,12671951
stage2,small,fp32,282,12671727
