# stage=stage2 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage2,medium,fp32,0,85683437
stage2,medium,fp32,1,85621935
stage2,medium,fp32,2,85589566
stage2,medium,fp32,3,85606269
stage2,medium,fp32,4,85597011
stage2,medium,fp32,5,85640686
stage2,medium,fp32,6,85662527
stage2,medium,fp32,7,85647661
stage2,medium,fp32,8,85666136
stage2,medium,fp32,9,85620329
stage2,medium,fp32,10,85690277
stage2,medium,fp32,11,85724401
stage2,medium,fp32,12,85677230
stage2,medium,fp32,13,85661194
stage2,medium,fp32,14,85653310
stage2,medium,fp32,15,85747903
stage2,medium,fp32,16,85714449
stage2,medium,fp32,17,85693759
stage2,medium,fp32,18,85701094
stage2,medium,fp32,19,85731151
stage2,medium,fp32,20,85731964
stage2,medium,fp32,21,85715869
stage2,medium,fp32,22,85703347
stage2,medium,fp32,23,85739674
stage2,medium,fp32,24,85724612
stage2,medium,fp32,25,85682615
stage2,medium,fp32,26,85723690
stage2,medium,fp32,27,85614428
stage2,medium,fp32,28,85670967
stage2,medium,fp32,29,85677312
stage2,medium,fp32,30,85629104
stage2,medium,fp32,31,85645243
stage2,medium,fp32,32,85599490
stage2,medium,fp32,33,85643709
stage2,medium,fp32,34,85676809
stage2,medium,fp32,35,85704463
stage2,medium,fp32,36,85707889
stage2,medium,fp32,37,85700199
stage2,medium,fp32,38,85691235
stage2,medium,fp32,39,85691245
stage2,medium,fp32,40,85700651
stage2,medium,fp32,41,85707946
stage2,medium,fp32,42,85691530
stage2,medium,fp32,43,85718334
stage2,medium,fp32,44,85678162
stage2,medium,fp32,45,85753055
stage2,medium,fp32,46,85666277
stage2,medium,fp32,47,85736968
stage2,medium,fp32,48,85636481
stage2,medium,fp32,49,85649741
stage2,medium,fp32,50,85672113
stage2,medium,fp32,51,85673030
stage2,medium,fp32,52,85673432
stage2,medium,fp32,53,85627704
stage2,medium,fp32,54,85606283
stage2,medium,fp32,55,85615133
stage2,medium,fp32,56,85613960
stage2,medium,fp32,57,85614882
stage2,medium,fp32,58,85605086
stage2,medium,fp32,59,85577456
stage2,medium,fp32,60,85596790
stage2,medium,fp32,61,85621838
stage2,medium,fp32,62,85617040
stage2,medium,fp32,63,85604223
stage2,medium,fp32,64,85630552
stage2,medium,fp32,65,85656844
stage2,medium,fp32,66,85664160
stage2,medium,fp32,67,85683407
stage2,medium,fp32,68,85614649
stage2,medium,fp32,69,85652825
stage2,medium,fp32,70,85669770
stage2,medium,fp32,71,85677832
stage2,medium,fp32,72,85676209
stage2,medium,fp32,73,85684332
stage2,medium,fp32,74,85653026
stage2,medium,fp32,75,85680232
stage2,medium,fp32,76,85707213
stage2,medium,fp32,77,85739442
stage2,medium,fp32,78,85726498
stage2,medium,fp32,79,85752065
stage2,medium,fp32,80,85708666
stage2,medium,fp32,81,85747918
stage2,medium,fp32,82,85683919
stage2,medium,fp32,83,85763983
stage2,medium,fp32,84,85750694
stage2,medium,fp32,85,85722845
stage2,medium,fp32,86,85771789
stage2,medium,fp32,87,85770781
stage2,medium,fp32,88,85714358
stage2,medium,fp32,89,85798611
stage2,medium,fp32,90,85718452
stage2,medium,fp32,91,85762371
stage2,medium,fp32,92,85695166
stage2,medium,fp32,93,85753761
stage2,medium,fp32,94,85684141
stage2,medium,fp32,95,85681417
stage2,medium,fp32,96,85703686
stage2,medium,fp32,97,85684543
stage2,medium,fp32,98,85672673
stage2,medium,fp32,99,85714661
stage2,medium,fp32,100,85705606
stage2,medium,fp32,101,85737021
stage2,medium,fp32,102,85726871
stage2,medium,fp32,103,85694423
stage2,medium,fp32,104,85719421
stage2,medium,fp32,105,85707973
stage2,medium,fp32,106,85694669
stage2,medium,fp32,107,85682203
stage2,medium,fp32,108,85690162
stage2,medium,fp32,109,85702655
stage2,medium,fp32,110,85678154
stage2,medium,fp32,111,85691207
stage2,medium,fp32,112,85705258
stage2,medium,fp32,113,85672822
stage2,medium,fp32,114,85665394
stage2,medium,fp32,115,85676447
stage2,medium,fp32,116,85689564
stage2,medium,fp32,117,85685947
stage2,medium,fp32,118,85654194
stage2,medium,fp32,119,85701859
stage2,medium,fp32,120,85670651
stage2,medium,fp32,121,85676358
stage2,medium,fp32,122,85668568
stage2,medium,fp32,123,85694293
stage2,medium,fp32,124,85725617
stage2,medium,fp32,125,85714142
stage2,medium,fp32,126,85658734
stage2,medium,fp32,127,85643660
stage2,medium,fp32,128,85683302
stage2,medium,fp32,129,85661774
stage2,medium,fp32,130,85746567
stage2,medium,fp32,131,85706101
stage2,medium,fp32,132,85646674
stage2,medium,fp32,133,85728916
stage2,medium,fp32,134,85697480
stage2,medium,fp32,135,85714990
stage2,medium,fp32,136,85683418
stage2,medium,fp32,137,85690107
stage2,medium,fp32,138,85677604
stage2,medium,fp32,139,85707398
stage2,medium,fp32,140,85689807
stage2,medium,fp32,141,85671014
stage2,medium,fp32,142,85656654
stage2,medium,fp32,143,85640308
stage2,medium,fp32,144,85668886
stage2,medium,fp32,145,85667472
stage2,medium,fp32,146,85696003
stage2,medium,fp32,147,85687103
stage2,medium,fp32,148,85661029
stage2,medium,fp32,149,85715938
stage2,medium,fp32,150,85702177
stage2,medium,fp32,151,85672786
stage2,medium,fp32,152,85666702
stage2,medium,fp32,153,85750114
stage2,medium,fp32,154,85699079
stage2,medium,fp32,155,85662438
stage2,medium,fp32,156,85663237
stage2,medium,fp32,157,85698510
stage2,medium,fp32,158,85652654
stage2,medium,fp32,159,85658510
stage2,medium,fp32,160,85652149
stage2,medium,fp32,161,85669227
stage2,medium,fp32,162,85712943
stage2,medium,fp32,163,85749461
stage2,medium,fp32,164,85666423
stage2,medium,fp32,165,85652483
stage2,medium,fp32,166,85700863
stage2,medium,fp32,167,85654485
stage2,medium,fp32,168,85675031
stage2,medium,fp32,169,85680765
stage2,medium,fp32,170,85638948
stage2,medium,fp32,171,85676115
stage2,medium,fp32,172,85640981
stage2,medium,fp32,173,85698622
stage2,medium,fp32,174,85652452
stage2,medium,fp32,175,85667371
stage2,medium,fp32,176,85659978
stage2,medium,fp32,177,85756312
stage2,medium,fp32,178,85715061
stage2,medium,fp32,179,85721275
stage2,medium,fp32,180,85763185
stage2,medium,fp32,181,85747362
stage2,medium,fp32,182,85719509
stage2,medium,fp32,183,85729701
stage2,medium,fp32,184,85701446
stage2,medium,fp32,185,85701185
stage2,medium,fp32,186,85718775
stage2,medium,fp32,187,85705565
stage2,medium,fp32,188,85755005
stage2,medium,fp32,189,85748841
stage2,medium,fp32,190,85691491
stage2,medium,fp32,191,85702435
stage2,medium,fp32,192,85766331
stage2,medium,fp32,193,85791713
stage2,medium,fp32,194,85727570
stage2,medium,fp32,195,85760727
stage2,medium,fp32,196,85787871
stage2,medium,fp32,197,85667661
stage2,medium,fp32,198,85705210
stage2,medium,fp32,199,85701165
stage2,medium,fp32,200,85787556
stage2,medium,fp32,201,85764297
stage2,medium,fp32,202,85713330
stage2,medium,fp32,203,85686475
stage2,medium,fp32,204,85693780
