# stage=torchscript size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
torchscript,small,fp32,185,4091719
torchscript,small,fp32,186,1059783
torchscript,small,fp32,187,1056708
torchscript,small,fp32,188,4093675
torchscript,small,fp32,189,1063315
torchscript,small,fp32,190,4062616
torchscript,small,fp32,191,1050406
torchscript,small,fp32,192,1038097
torchscript,small,fp32,193,4054521
torchscript,small,fp32,194,1046222
torchscript,small,fp32,195,1047377
torchscript,small,fp32,196,4075122
torchscript,small,fp32,197,1054330
torchscript,small,fp32,198,1044690
torchscript,small,fp32,199,4053044
torchscript,small,fp32,200,1045188
torchscript,small,fp32,201,1048009
torchscript,small,fp32,202,4073367
torchscript,small,fp32,203,1047507
torchscript,small,fp32,204,1044064
torchscript,small,fp32,205,4083723
torchscript,small,fp32,206,1058428
torchscript,small,fp32,207,4056219
torchscript,small,fp32,208,1059559
torchscript,small,fp32,209,1046818
torchscript,small,fp32,210,4048698
torchscript,small,fp32,211,1043795
torchscript,small,fp32,212,1070456
torchscript,small,fp32,213,4080833
torchscript,small,fp32,214,1058434
torchscript,small,fp32,215,1056583
torchscript,small,fp32,216,4073468
torchscript,small,fp32,217,1073016
torchscript,small,fp32,218,1052805
torchscript,small,fp32,219,4100253
torchscript,small,fp32,220,1077688
torchscript,small,fp32,221,4072013
torchscript,small,fp32,222,1067795
torchscript,small,fp32,223,1046435
torchscript,small,fp32,224,4049633
torchscript,small,fp32,225,1048655
torchscript,small,fp32,226,1054691
torchscript,small,fp32,227,4081050
torchscript,small,fp32,228,1061907
torchscript,small,fp32,229,1055422
torchscript,small,fp32,230,4072581
torchscript,small,fp32,231,1055173
torchscript,small,fp32,232,1053717
torchscript,small,fp32,233,4052206
torchscript,small,fp32,234,1047049
torchscript,small,fp32,235,1046985
torchscript,small,fp32,236,4072246
torchscript,small,fp32,237,1051458
torchscript,small,fp32,238,4056918
torchscript,small,fp32,239,1061865
torchscript,small,fp32,240,1070529
torchscript,small,fp32,241,4078326
torchscript,small,fp32,242,1055762
torchscript,small,fp32,243,1041372
torchscript,small,fp32,244,4105527
torchscript,small,fp32,245,1078120
torchscript,small,fp32,246,1063889
torchscript,small,fp32,247,4086591
torchscript,small,fp32,248,1067993
torchscript,small,fp32,249,1057840
torchscript,small,fp32,250,4073119
torchscript,small,fp32,251,1058857
torchscript,small,fp32,252,4053985
torchscript,small,fp32,253,1046306
torchscript,small,fp32,254,1043377
torchscript,small,fp32,255,4049407
torchscript,small,fp32,256,1048004
torchscript,small,fp32,257,1043640
torchscript,small,fp32,258,4056941
torchscript,small,fp32,259,1053923
torchscript,small,fp32,260,1041244
torchscript,small,fp32,261,4053161
torchscript,small,fp32,262,1038894
torchscript,small,fp32,263,1040506
torchscript,small,fp32,264,4053083
torchscript,small,fp32,265,1041872
torchscript,small,fp32,266,1036702
torchscript,small,fp32,267,4100181
torchscript,small,fp32,268,1060016
torchscript,small,fp32,269,1049162
torchscript,small,fp32,270,4079897
torchscript,small,fp32,271,1047607
torchscript,small,fp32,272,4043338
torchscript,small,fp32,273,1048804
torchscript,small,fp32,274,1061480
torchscript,small,fp32,275,4081816
torchscript,small,fp32,276,1067357
torchscript,small,fp32,277,1056884
