# stage=stage0 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage0,small,fp32,0,24614058
stage0,small,fp32,1,24616234
stage0,small,fp32,2,24627123
stage0,small,fp32,3,27672555
stage0,small,fp32,4,24618962
stage0,small,fp32,5,24625045
stage0,small,fp32,6,24621177
stage0,small,fp32,7,24640573
stage0,small,fp32,8,27634365
stage0,small,fp32,9,24632115
stage0,small,fp32,10,24617862
stage0,small,fp32,11,24632029
stage0,small,fp32,12,24612376
stage0,small,fp32,13,27625871
stage0,small,fp32,14,24611757
stage0,small,fp32,15,24621021
stage0,small,fp32,16,24606774
stage0,small,fp32,17,24623245
stage0,small,fp32,18,27611222
stage0,small,fp32,19,24620741
stage0,small,fp32,20,24625233
stage0,small,fp32,21,24627298
stage0,small,fp32,22,27640316
stage0,small,fp32,23,24632951
stage0,small,fp32,24,24618473
stage0,small,fp32,25,24638160
stage0,small,fp32,26,24624161
stage0,small,fp32,27,27630007
stage0,small,fp32,28,24614484
stage0,small,fp32,29,24616912
stage0,small,fp32,30,24626179
stage0,small,fp32,31,24619762
stage0,small,fp32,32,27622966
stage0,small,fp32,33,24615264
stage0,small,fp32,34,24620573
stage0,small,fp32,35,24645528
stage0,small,fp32,36,24613391
stage0,small,fp32,37,27620709
stage0,small,fp32,38,24619520
stage0,small,fp32,39,24630647
stage0,small,fp32,40,24621486
stage0,small,fp32,41,24643677
stage0,small,fp32,42,27625574
stage0,small,fp32,43,24619938
stage0,small,fp32,44,24613839
stage0,small,fp32,45,24620554
stage0,small,fp32,46,27627192
stage0,small,fp32,47,24628024
stage0,small,fp32,48,24620696
stage0,small,fp32,49,24630091
stage0,small,fp32,50,24614815
stage0,small,fp32,51,27615159
stage0,small,fp32,52,24610612
stage0,small,fp32,53,24611758
stage0,small,fp32,54,24622876
stage0,small,fp32,55,24621622
stage0,small,fp32,56,27626767
stage0,small,fp32,57,24611090
stage0,small,fp32,58,24611469
stage0,small,fp32,59,24634216
stage0,small,fp32,60,24623026
stage0,small,fp32,61,27619546
stage0,small,fp32,62,24606731
stage0,small,fp32,63,24632068
stage0,small,fp32,64,24628814
stage0,small,fp32,65,24622014
stage0,small,fp32,66,27604010
stage0,small,fp32,67,24612495
stage0,small,fp32,68,24611847
stage0,small,fp32,69,24617702
stage0,small,fp32,70,27641274
stage0,small,fp32,71,24625625
stage0,small,fp32,72,24596305
stage0,small,fp32,73,24606866
stage0,small,fp32,74,24614034
stage0,small,fp32,75,27642501
stage0,small,fp32,76,24620935
