# stage=stage1 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage1,medium,fp32,183,85729704
stage1,medium,fp32,184,85664383
stage1,medium,fp32,185,85744012
stage1,medium,fp32,186,85835703
stage1,medium,fp32,187,85869063
stage1,medium,fp32,188,85817657
stage1,medium,fp32,189,85682946
stage1,medium,fp32,190,85717084
stage1,medium,fp32,191,85756653
stage1,medium,fp32,192,85722502
stage1,medium,fp32,193,85738578
stage1,medium,fp32,194,85766016
stage1,medium,fp32,195,85758148
stage1,medium,fp32,196,85769829
stage1,medium,fp32,197,85725430
stage1,medium,fp32,198,85782555
stage1,medium,fp32,199,85741502
stage1,medium,fp32,200,85831381
stage1,medium,fp32,201,85762466
stage1,medium,fp32,202,85775620
stage1,medium,fp32,203,85675255
stage1,medium,fp32,204,85779362
stage1,medium,fp32,205,85807482
stage1,medium,fp32,206,85741733
stage1,medium,fp32,207,85774652
stage1,medium,fp32,208,85784985
stage1,medium,fp32,209,85606329
stage1,medium,fp32,210,85760213
stage1,medium,fp32,211,85688877
stage1,medium,fp32,212,85839445
stage1,medium,fp32,213,85840204
stage1,medium,fp32,214,85841879
stage1,medium,fp32,215,85798977
stage1,medium,fp32,216,85837139
stage1,medium,fp32,217,85761139
stage1,medium,fp32,218,85945523
stage1,medium,fp32,219,85785863
stage1,medium,fp32,220,85869980
stage1,medium,fp32,221,85862105
stage1,medium,fp32,222,85926698
stage1,medium,fp32,223,85862260
stage1,medium,fp32,224,85737437
stage1,medium,fp32,225,85704034
stage1,medium,fp32,226,85684210
stage1,medium,fp32,227,85810496
stage1,medium,fp32,228,85911430
stage1,medium,fp32,229,85925198
stage1,medium,fp32,230,85742731
stage1,medium,fp32,231,85929628
stage1,medium,fp32,232,85818587
stage1,medium,fp32,233,85879361
stage1,medium,fp32,234,85719297
stage1,medium,fp32,235,85880972
stage1,medium,fp32,236,85867779
stage1,medium,fp32,237,85771875
stage1,medium,fp32,238,85783670
stage1,medium,fp32,239,85813534
stage1,medium,fp32,240,85715906
stage1,medium,fp32,241,85980877
stage1,medium,fp32,242,85721652
stage1,medium,fp32,243,85912035
stage1,medium,fp32,244,85922784
stage1,medium,fp32,245,85893226
stage1,medium,fp32,246,85816256
stage1,medium,fp32,247,85823435
stage1,medium,fp32,248,85689354
stage1,medium,fp32,249,85780161
stage1,medium,fp32,250,85804448
stage1,medium,fp32,251,85762624
stage1,medium,fp32,252,85807064
stage1,medium,fp32,253,85739936
stage1,medium,fp32,254,85680925
stage1,medium,fp32,255,85826824
stage1,medium,fp32,256,85770362
stage1,medium,fp32,257,85743266
stage1,medium,fp32,258,85715444
stage1,medium,fp32,259,85867129
stage1,medium,fp32,260,85765498
stage1,medium,fp32,261,85785137
stage1,medium,fp32,262,85678004
stage1,medium,fp32,263,85785927
stage1,medium,fp32,264,85767431
stage1,medium,fp32,265,85721401
stage1,medium,fp32,266,85678807
stage1,medium,fp32,267,85920180
stage1,medium,fp32,268,85912174
stage1,medium,fp32,269,85872317
stage1,medium,fp32,270,85781508
stage1,medium,fp32,271,85665942
stage1,medium,fp32,272,85875728
stage1,medium,fp32,273,85897115
stage1,medium,fp32,274,85714484
stage1,medium,fp32,275,85676187
stage1,medium,fp32,276,85720830
stage1,medium,fp32,277,85938169
stage1,medium,fp32,278,85887855
stage1,medium,fp32,279,85770554
stage1,medium,fp32,280,85802110
stage1,medium,fp32,281,85740883
stage1,medium,fp32,282,85808330
stage1,medium,fp32,283,85885159
stage1,medium,fp32,284,85619056
stage1,medium,fp32,285,85790343
stage1,medium,fp32,286,85812781
stage1,medium,fp32,287,85840614
stage1,medium,fp32,288,85867570
stage1,medium,fp32,289,85788110
stage1,medium,fp32,290,85706547
stage1,medium,fp32,291,85878551
stage1,medium,fp32,292,85758012
stage1,medium,fp32,293,85740795
stage1,medium,fp32,294,85649663
stage1,medium,fp32,295,85642511
stage1,medium,fp32,296,85633158
stage1,medium,fp32,297,85645097
stage1,medium,fp32,298,85703648
stage1,medium,fp32,299,85603784
stage1,medium,fp32,300,85650390
stage1,medium,fp32,301,85813934
stage1,medium,fp32,302,85726595
stage1,medium,fp32,303,85647445
stage1,medium,fp32,304,85738198
stage1,medium,fp32,305,85765292
stage1,medium,fp32,306,85794959
stage1,medium,fp32,307,85707441
stage1,medium,fp32,308,85750902
stage1,medium,fp32,309,85786876
stage1,medium,fp32,310,85744547
stage1,medium,fp32,311,85611171
stage1,medium,fp32,312,85771649
stage1,medium,fp32,313,85680068
stage1,medium,fp32,314,85784390
stage1,medium,fp32,315,85769433
stage1,medium,fp32,316,85733186
stage1,medium,fp32,317,85603855
stage1,medium,fp32,318,85780955
stage1,medium,fp32,319,85810011
stage1,medium,fp32,320,85661361
stage1,medium,fp32,321,85894854
stage1,medium,fp32,322,85648555
stage1,medium,fp32,323,85659511
stage1,medium,fp32,324,85724852
stage1,medium,fp32,325,85789354
