# stage=stage0 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage0,medium,fp32,0,85348412
stage0,medium,fp32,1,85273492
stage0,medium,fp32,2,85269500
stage0,medium,fp32,3,85266810
stage0,medium,fp32,4,85247741
stage0,medium,fp32,5,85270223
stage0,medium,fp32,6,85204403
stage0,medium,fp32,7,85246869
stage0,medium,fp32,8,85238906
stage0,medium,fp32,9,85299012
stage0,medium,fp32,10,85244686
stage0,medium,fp32,11,85293000
stage0,medium,fp32,12,85346130
stage0,medium,fp32,13,85294719
stage0,medium,fp32,14,85357225
stage0,medium,fp32,15,85291532
stage0,medium,fp32,16,85276367
stage0,medium,fp32,17,85302583
stage0,medium,fp32,18,85295365
stage0,medium,fp32,19,85296454
stage0,medium,fp32,20,85300296
stage0,medium,fp32,21,85362060
stage0,medium,fp32,22,85317038
stage0,medium,fp32,23,85303999
stage0,medium,fp32,24,85407322
stage0,medium,fp32,25,85706780
stage0,medium,fp32,26,85373356
stage0,medium,fp32,27,85305411
stage0,medium,fp32,28,85259482
stage0,medium,fp32,29,85271061
stage0,medium,fp32,30,85416170
stage0,medium,fp32,31,85339037
stage0,medium,fp32,32,85366052
stage0,medium,fp32,33,85317789
stage0,medium,fp32,34,85254096
stage0,medium,fp32,35,85256613
stage0,medium,fp32,36,85256541
stage0,medium,fp32,37,85329009
stage0,medium,fp32,38,85364070
stage0,medium,fp32,39,85367807
stage0,medium,fp32,40,85315474
stage0,medium,fp32,41,85273943
stage0,medium,fp32,42,85266632
stage0,medium,fp32,43,85449836
stage0,medium,fp32,44,85293392
stage0,medium,fp32,45,85202664
stage0,medium,fp32,46,85229249
stage0,medium,fp32,47,85248336
stage0,medium,fp32,48,85191515
stage0,medium,fp32,49,85201711
stage0,medium,fp32,50,85181855
stage0,medium,fp32,51,85224800
stage0,medium,fp32,52,85187032
stage0,medium,fp32,53,85194654
stage0,medium,fp32,54,85206373
stage0,medium,fp32,55,85217477
stage0,medium,fp32,56,85187133
stage0,medium,fp32,57,85228230
stage0,medium,fp32,58,85232547
stage0,medium,fp32,59,85254100
stage0,medium,fp32,60,85236096
stage0,medium,fp32,61,85214984
stage0,medium,fp32,62,85220283
stage0,medium,fp32,63,85249615
stage0,medium,fp32,64,85231290
stage0,medium,fp32,65,85241617
stage0,medium,fp32,66,85273574
stage0,medium,fp32,67,85275443
stage0,medium,fp32,68,85265368
stage0,medium,fp32,69,85208936
stage0,medium,fp32,70,85177814
stage0,medium,fp32,71,85234254
stage0,medium,fp32,72,85273116
stage0,medium,fp32,73,85292433
stage0,medium,fp32,74,85298298
stage0,medium,fp32,75,85225093
stage0,medium,fp32,76,85310533
stage0,medium,fp32,77,85477907
stage0,medium,fp32,78,85382208
stage0,medium,fp32,79,85377364
stage0,medium,fp32,80,85287037
stage0,medium,fp32,81,85276595
stage0,medium,fp32,82,85230003
stage0,medium,fp32,83,85282415
stage0,medium,fp32,84,85285384
stage0,medium,fp32,85,85314323
stage0,medium,fp32,86,85279195
stage0,medium,fp32,87,85322842
stage0,medium,fp32,88,85293969
stage0,medium,fp32,89,85209676
stage0,medium,fp32,90,85306500
stage0,medium,fp32,91,85308405
stage0,medium,fp32,92,85353600
stage0,medium,fp32,93,85385663
stage0,medium,fp32,94,85408992
stage0,medium,fp32,95,85317080
stage0,medium,fp32,96,85360225
stage0,medium,fp32,97,85315346
stage0,medium,fp32,98,85288744
stage0,medium,fp32,99,85341485
stage0,medium,fp32,100,85323743
stage0,medium,fp32,101,85346852
stage0,medium,fp32,102,85327090
stage0,medium,fp32,103,85285387
stage0,medium,fp32,104,85241498
stage0,medium,fp32,105,85283495
stage0,medium,fp32,106,85301431
stage0,medium,fp32,107,85281378
stage0,medium,fp32,108,85314472
stage0,medium,fp32,109,85449150
stage0,medium,fp32,110,85282564
stage0,medium,fp32,111,85333664
stage0,medium,fp32,112,85324937
stage0,medium,fp32,113,85292702
stage0,medium,fp32,114,85250967
stage0,medium,fp32,115,85299558
stage0,medium,fp32,116,85251510
stage0,medium,fp32,117,85235535
stage0,medium,fp32,118,85246554
stage0,medium,fp32,119,85283010
stage0,medium,fp32,120,85357334
stage0,medium,fp32,121,85256138
stage0,medium,fp32,122,85281090
stage0,medium,fp32,123,85230157
stage0,medium,fp32,124,85368675
stage0,medium,fp32,125,85432209
stage0,medium,fp32,126,85358780
stage0,medium,fp32,127,85301121
stage0,medium,fp32,128,85265629
stage0,medium,fp32,129,85350717
stage0,medium,fp32,130,85258445
stage0,medium,fp32,131,85275750
stage0,medium,fp32,132,85282784
stage0,medium,fp32,133,85226714
stage0,medium,fp32,134,85225796
stage0,medium,fp32,135,85218673
stage0,medium,fp32,136,85290982
stage0,medium,fp32,137,85272494
stage0,medium,fp32,138,85232675
stage0,medium,fp32,139,85338464
stage0,medium,fp32,140,85371154
stage0,medium,fp32,141,85238488
stage0,medium,fp32,142,85310040
stage0,medium,fp32,143,85324951
stage0,medium,fp32,144,85429637
stage0,medium,fp32,145,85359145
stage0,medium,fp32,146,85354667
stage0,medium,fp32,147,85414979
stage0,medium,fp32,148,85291690
stage0,medium,fp32,149,85302379
stage0,medium,fp32,150,85278593
stage0,medium,fp32,151,85234003
stage0,medium,fp32,152,85215194
stage0,medium,fp32,153,85239278
stage0,medium,fp32,154,85272870
stage0,medium,fp32,155,85410432
stage0,medium,fp32,156,85601499
stage0,medium,fp32,157,85319154
stage0,medium,fp32,158,85693834
stage0,medium,fp32,159,85422054
stage0,medium,fp32,160,85402238
stage0,medium,fp32,161,85480159
stage0,medium,fp32,162,85620035
stage0,medium,fp32,163,85649454
stage0,medium,fp32,164,85642751
stage0,medium,fp32,165,85488552
stage0,medium,fp32,166,85646526
stage0,medium,fp32,167,85548750
stage0,medium,fp32,168,85759239
stage0,medium,fp32,169,85638505
stage0,medium,fp32,170,85750184
stage0,medium,fp32,171,85300902
stage0,medium,fp32,172,85392270
stage0,medium,fp32,173,85519142
stage0,medium,fp32,174,85607356
stage0,medium,fp32,175,85394530
stage0,medium,fp32,176,85442452
stage0,medium,fp32,177,85373632
stage0,medium,fp32,178,85404941
stage0,medium,fp32,179,85426068
stage0,medium,fp32,180,85468551
stage0,medium,fp32,181,85417332
stage0,medium,fp32,182,85347253
stage0,medium,fp32,183,85401741
stage0,medium,fp32,184,85409435
stage0,medium,fp32,185,85315053
stage0,medium,fp32,186,85386231
stage0,medium,fp32,187,85522486
stage0,medium,fp32,188,85347190
stage0,medium,fp32,189,85371946
stage0,medium,fp32,190,85368221
stage0,medium,fp32,191,85413358
stage0,medium,fp32,192,85398737
stage0,medium,fp32,193,85413259
stage0,medium,fp32,194,85467725
stage0,medium,fp32,195,85408604
stage0,medium,fp32,196,85356496
stage0,medium,fp32,197,85382925
stage0,medium,fp32,198,85412390
stage0,medium,fp32,199,85390287
stage0,medium,fp32,200,85499750
stage0,medium,fp32,201,85661248
stage0,medium,fp32,202,85442588
stage0,medium,fp32,203,85388771
stage0,medium,fp32,204,85475407
stage0,medium,fp32,205,85391382
stage0,medium,fp32,206,85430083
stage0,medium,fp32,207,85531069
stage0,medium,fp32,208,85434248
stage0,medium,fp32,209,85400428
stage0,medium,fp32,210,85436631
stage0,medium,fp32,211,85501419
stage0,medium,fp32,212,85403555
stage0,medium,fp32,213,85504212
stage0,medium,fp32,214,85544323
stage0,medium,fp32,215,85506800
stage0,medium,fp32,216,85454974
stage0,medium,fp32,217,85552749
stage0,medium,fp32,218,85542316
stage0,medium,fp32,219,85418008
stage0,medium,fp32,220,85473391
stage0,medium,fp32,221,85546501
stage0,medium,fp32,222,85554541
stage0,medium,fp32,223,85496931
stage0,medium,fp32,224,85722918
stage0,medium,fp32,225,85389464
stage0,medium,fp32,226,85403503
stage0,medium,fp32,227,85433434
stage0,medium,fp32,228,85491633
stage0,medium,fp32,229,85403649
stage0,medium,fp32,230,85445859
stage0,medium,fp32,231,85387166
stage0,medium,fp32,232,85316188
stage0,medium,fp32,233,85370564
stage0,medium,fp32,234,85471709
stage0,medium,fp32,235,85555702
stage0,medium,fp32,236,85659664
stage0,medium,fp32,237,85414327
stage0,medium,fp32,238,85481081
stage0,medium,fp32,239,85306129
stage0,medium,fp32,240,85453120
stage0,medium,fp32,241,85516183
stage0,medium,fp32,242,85316602
stage0,medium,fp32,243,85438081
stage0,medium,fp32,244,85482272
stage0,medium,fp32,245,85315164
stage0,medium,fp32,246,85334415
stage0,medium,fp32,247,85429258
stage0,medium,fp32,248,85438537
stage0,medium,fp32,249,85510693
stage0,medium,fp32,250,85275916
stage0,medium,fp32,251,85421558
stage0,medium,fp32,252,85332663
stage0,medium,fp32,253,85378445
stage0,medium,fp32,254,85499616
stage0,medium,fp32,255,85355204
stage0,medium,fp32,256,85318226
stage0,medium,fp32,257,85428742
stage0,medium,fp32,258,85346951
stage0,medium,fp32,259,85345574
stage0,medium,fp32,260,85356960
stage0,medium,fp32,261,85431114
stage0,medium,fp32,262,85435432
stage0,medium,fp32,263,85316433
stage0,medium,fp32,264,85313631
stage0,medium,fp32,265,85227027
stage0,medium,fp32,266,85216771
stage0,medium,fp32,267,85225721
stage0,medium,fp32,268,85215588
stage0,medium,fp32,269,85248513
stage0,medium,fp32,270,85305440
stage0,medium,fp32,271,85741054
stage0,medium,fp32,272,85472761
stage0,medium,fp32,273,85424993
stage0,medium,fp32,274,85394441
stage0,medium,fp32,275,85471042
stage0,medium,fp32,276,85611745
stage0,medium,fp32,277,85449712
stage0,medium,fp32,278,85509054
stage0,medium,fp32,279,85543774
stage0,medium,fp32,280,85352617
stage0,medium,fp32,281,85442427
stage0,medium,fp32,282,85629912
stage0,medium,fp32,283,85373612
stage0,medium,fp32,284,85504599
stage0,medium,fp32,285,85402634
stage0,medium,fp32,286,85392030
stage0,medium,fp32,287,85353420
stage0,medium,fp32,288,85406403
stage0,medium,fp32,289,85442089
stage0,medium,fp32,290,85367421
stage0,medium,fp32,291,85366406
stage0,medium,fp32,292,85393560
stage0,medium,fp32,293,85407768
stage0,medium,fp32,294,85387530
stage0,medium,fp32,295,85418368
stage0,medium,fp32,296,85539563
stage0,medium,fp32,297,85371503
stage0,medium,fp32,298,85490288
stage0,medium,fp32,299,85552066
stage0,medium,fp32,300,85430485
stage0,medium,fp32,301,85479056
stage0,medium,fp32,302,85427634
stage0,medium,fp32,303,85552510
stage0,medium,fp32,304,85386728
stage0,medium,fp32,305,85433698
stage0,medium,fp32,306,85425178
stage0,medium,fp32,307,85497582
stage0,medium,fp32,308,85466009
stage0,medium,fp32,309,85454772
stage0,medium,fp32,310,85432404
stage0,medium,fp32,311,85412716
stage0,medium,fp32,312,85564538
stage0,medium,fp32,313,85510719
stage0,medium,fp32,314,85365704
stage0,medium,fp32,315,85441662
stage0,medium,fp32,316,85390724
stage0,medium,fp32,317,85351775
stage0,medium,fp32,318,85333382
stage0,medium,fp32,319,85447332
stage0,medium,fp32,320,85473462
stage0,medium,fp32,321,85381443
stage0,medium,fp32,322,85450823
stage0,medium,fp32,323,85393464
stage0,medium,fp32,324,85450185
stage0,medium,fp32,325,85440204
stage0,medium,fp32,326,85502246
stage0,medium,fp32,327,85415915
stage0,medium,fp32,328,85465828
stage0,medium,fp32,329,85446555
stage0,medium,fp32,330,85465410
stage0,medium,fp32,331,85353139
stage0,medium,fp32,332,85505802
stage0,medium,fp32,333,85517790
stage0,medium,fp32,334,85395241
stage0,medium,fp32,335,85318419
stage0,medium,fp32,336,85433227
stage0,medium,fp32,337,85744786
stage0,medium,fp32,338,85892706
stage0,medium,fp32,339,85536243
stage0,medium,fp32,340,85744795
stage0,medium,fp32,341,85637857
stage0,medium,fp32,342,85463059
stage0,medium,fp32,343,85395395
stage0,medium,fp32,344,85438701
stage0,medium,fp32,345,85550235
stage0,medium,fp32,346,85533149
stage0,medium,fp32,347,85408162
stage0,medium,fp32,348,85497396
stage0,medium,fp32,349,85408044
stage0,medium,fp32,350,85394552
stage0,medium,fp32,351,85538220
stage0,medium,fp32,352,85552335
stage0,medium,fp32,353,85372645
stage0,medium,fp32,354,85440436
stage0,medium,fp32,355,85511607
stage0,medium,fp32,356,85516185
stage0,medium,fp32,357,85404763
stage0,medium,fp32,358,85510342
stage0,medium,fp32,359,85428345
stage0,medium,fp32,360,85402465
stage0,medium,fp32,361,85376796
stage0,medium,fp32,362,85460618
stage0,medium,fp32,363,85345055
stage0,medium,fp32,364,85370009
stage0,medium,fp32,365,85493671
stage0,medium,fp32,366,85465340
stage0,medium,fp32,367,85427197
stage0,medium,fp32,368,85459862
stage0,medium,fp32,369,85468191
stage0,medium,fp32,370,85392305
stage0,medium,fp32,371,85437981
stage0,medium,fp32,372,85557701
stage0,medium,fp32,373,85422229
stage0,medium,fp32,374,85450950
stage0,medium,fp32,375,85574432
stage0,medium,fp32,376,85462240
stage0,medium,fp32,377,85367941
stage0,medium,fp32,378,85460148
stage0,medium,fp32,379,85561592
stage0,medium,fp32,380,85355622
stage0,medium,fp32,381,85576554
stage0,medium,fp32,382,85563238
stage0,medium,fp32,383,85445532
stage0,medium,fp32,384,85410692
stage0,medium,fp32,385,85587039
stage0,medium,fp32,386,85518700
stage0,medium,fp32,387,85398587
stage0,medium,fp32,388,85457035
stage0,medium,fp32,389,85487375
stage0,medium,fp32,390,85393156
stage0,medium,fp32,391,85540971
stage0,medium,fp32,392,85698642
stage0,medium,fp32,393,85308863
stage0,medium,fp32,394,85341882
stage0,medium,fp32,395,85419207
stage0,medium,fp32,396,85386088
stage0,medium,fp32,397,85340701
stage0,medium,fp32,398,85344346
stage0,medium,fp32,399,85294922
stage0,medium,fp32,400,85457704
stage0,medium,fp32,401,85276227
stage0,medium,fp32,402,85225213
stage0,medium,fp32,403,85262224
stage0,medium,fp32,404,85282647
stage0,medium,fp32,405,85457008
stage0,medium,fp32,406,85498199
stage0,medium,fp32,407,85431255
stage0,medium,fp32,408,85431426
stage0,medium,fp32,409,85524745
stage0,medium,fp32,410,85491351
stage0,medium,fp32,411,85478987
stage0,medium,fp32,412,85540828
stage0,medium,fp32,413,85534269
stage0,medium,fp32,414,85451662
stage0,medium,fp32,415,85460085
stage0,medium,fp32,416,85534325
stage0,medium,fp32,417,85509486
stage0,medium,fp32,418,85505287
stage0,medium,fp32,419,85488378
stage0,medium,fp32,420,85432325
stage0,medium,fp32,421,85423198
stage0,medium,fp32,422,85544491
stage0,medium,fp32,423,85484390
stage0,medium,fp32,424,85392220
stage0,medium,fp32,425,85464852
